"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"112745987-113030987",0,NA,NA,NA,NA,NA
"112745987-113035987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112745987-113040987",0,NA,NA,NA,NA,NA
"112745987-113045987",0,NA,NA,NA,NA,NA
"112745987-113050987",0,NA,NA,NA,NA,NA
"112745987-113055987",1,0,2.37315904673056,0,1,NA
"112745987-113060987",0,NA,NA,NA,NA,NA
"112745987-113065987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112745987-113070987",0,NA,NA,NA,NA,NA
"112745987-113075987",0,NA,NA,NA,NA,NA
"112745987-113080987",0,NA,NA,NA,NA,NA
"112745987-113085987",0,NA,NA,NA,NA,NA
"112745987-113090987",0,NA,NA,NA,NA,NA
"112745987-113095987",0,NA,NA,NA,NA,NA
"112745987-113100987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112745987-113105987",0,NA,NA,NA,NA,NA
"112745987-113110987",0,NA,NA,NA,NA,NA
"112745987-113115987",0,NA,NA,NA,NA,NA
"112745987-113120987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112745987-113125987",1,0,2.37315904673056,0,1,NA
"112745987-113130987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112745987-113135987",0,NA,NA,NA,NA,NA
"112745987-113140987",0,NA,NA,NA,NA,NA
"112745987-113145987",0,NA,NA,NA,NA,NA
"112745987-113150987",0,NA,NA,NA,NA,NA
"112745987-113155987",0,NA,NA,NA,NA,NA
"112745987-113160987",0,NA,NA,NA,NA,NA
"112745987-113165987",0,NA,NA,NA,NA,NA
"112745987-113170987",0,NA,NA,NA,NA,NA
"112745987-113175987",0,NA,NA,NA,NA,NA
"112745987-113180987",1,0,2.37315904673056,0,1,NA
"112745987-113185987",0,NA,NA,NA,NA,NA
"112745987-113190987",0,NA,NA,NA,NA,NA
"112745987-113195987",0,NA,NA,NA,NA,NA
"112750987-112775987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112750987-112780987",1,0,2.20047837175745,0,1,NA
"112750987-112785987",2,1,2.78967616960906,0.358464545417161,0.719995696030497,NA
"112750987-112790987",1,0,2.20047837175745,0,1,NA
"112750987-112795987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"112750987-112800987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112750987-112805987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112750987-112810987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112750987-112815987",1,0,2.20047837175745,0,1,NA
"112750987-112820987",1,0,2.20047837175745,0,1,NA
"112750987-112825987",1,0,2.37315904673056,0,1,NA
"112750987-112830987",2,1,2.49915197620668,0.400135729847788,0.689056548993229,NA
"112750987-112840987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112750987-112845987",1,0,2.20047837175745,0,1,NA
"112750987-112850987",2,1,2.49915197620668,0.400135729847788,0.689056548993229,NA
"112750987-112855987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112750987-112860987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112750987-112865987",1,0,2.37315904673056,0,1,NA
"112750987-112870987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112750987-112875987",1,0,2.20047837175745,0,1,NA
"112750987-112880987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112750987-112890987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112750987-112895987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112750987-112900987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112750987-112910987",2,1,2.78967616960906,0.358464545417161,0.719995696030497,NA
"112750987-112915987",0,NA,NA,NA,NA,NA
"112750987-112920987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112750987-112930987",0,NA,NA,NA,NA,NA
"112750987-112935987",2,1,2.78967616960906,0.358464545417161,0.719995696030497,NA
"112750987-112940987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112750987-112945987",2,1,2.78967616960906,0.358464545417161,0.719995696030497,NA
"112750987-112950987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112750987-112955987",1,0,2.20047837175745,0,1,NA
"112750987-112960987",2,1,2.78967616960906,0.358464545417161,0.719995696030497,NA
"112750987-112965987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112750987-112970987",0,NA,NA,NA,NA,NA
"112750987-112975987",0,NA,NA,NA,NA,NA
"112750987-112980987",0,NA,NA,NA,NA,NA
"112750987-112985987",0,NA,NA,NA,NA,NA
"112750987-112990987",0,NA,NA,NA,NA,NA
"112750987-112995987",0,NA,NA,NA,NA,NA
"112750987-113000987",0,NA,NA,NA,NA,NA
"112750987-113005987",0,NA,NA,NA,NA,NA
"112750987-113010987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112750987-113015987",1,0,2.37315904673056,0,1,NA
"112750987-113020987",0,NA,NA,NA,NA,NA
"112750987-113025987",0,NA,NA,NA,NA,NA
"112750987-113030987",0,NA,NA,NA,NA,NA
"112750987-113035987",0,NA,NA,NA,NA,NA
"112750987-113040987",0,NA,NA,NA,NA,NA
"112750987-113045987",0,NA,NA,NA,NA,NA
"112750987-113050987",0,NA,NA,NA,NA,NA
"112750987-113055987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112750987-113060987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112750987-113065987",0,NA,NA,NA,NA,NA
"112750987-113070987",0,NA,NA,NA,NA,NA
"112750987-113075987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112750987-113080987",0,NA,NA,NA,NA,NA
"112750987-113085987",0,NA,NA,NA,NA,NA
"112750987-113090987",0,NA,NA,NA,NA,NA
"112750987-113095987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112750987-113100987",0,NA,NA,NA,NA,NA
"112750987-113105987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112750987-113110987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112750987-113115987",0,NA,NA,NA,NA,NA
"112750987-113120987",0,NA,NA,NA,NA,NA
"112750987-113125987",0,NA,NA,NA,NA,NA
"112750987-113130987",0,NA,NA,NA,NA,NA
"112750987-113135987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112750987-113140987",0,NA,NA,NA,NA,NA
"112750987-113145987",0,NA,NA,NA,NA,NA
"112750987-113150987",0,NA,NA,NA,NA,NA
"112750987-113155987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112750987-113160987",0,NA,NA,NA,NA,NA
"112750987-113165987",0,NA,NA,NA,NA,NA
"112750987-113170987",0,NA,NA,NA,NA,NA
"112750987-113175987",0,NA,NA,NA,NA,NA
"112750987-113180987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112750987-113185987",1,0,2.37315904673056,0,1,NA
"112750987-113190987",0,NA,NA,NA,NA,NA
"112750987-113195987",0,NA,NA,NA,NA,NA
"112755987-112785987",1,0,2.37315904673056,0,1,NA
"112755987-112790987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112755987-112795987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112755987-112800987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112755987-112810987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112755987-112820987",0,NA,NA,NA,NA,NA
"112755987-112840987",1,0,2.20047837175745,0,1,NA
"112755987-112845987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112755987-112850987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112755987-112855987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112755987-112860987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112755987-112865987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112755987-112875987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112755987-112880987",1,0,2.37315904673056,0,1,NA
"112755987-112885987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112755987-112890987",1,0,2.20047837175745,0,1,NA
"112755987-112895987",0,NA,NA,NA,NA,NA
"112755987-112900987",1,0,2.37315904673056,0,1,NA
"112755987-112905987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112755987-112910987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112755987-112915987",0,NA,NA,NA,NA,NA
"112755987-112920987",1,0,2.20047837175745,0,1,NA
"112755987-112925987",0,NA,NA,NA,NA,NA
"112755987-112930987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112755987-112940987",0,NA,NA,NA,NA,NA
"112755987-112945987",0,NA,NA,NA,NA,NA
"112755987-112950987",1,0,2.37315904673056,0,1,NA
"112755987-112955987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112755987-112960987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112755987-112965987",0,NA,NA,NA,NA,NA
"112755987-112970987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112755987-112975987",0,NA,NA,NA,NA,NA
"112755987-112980987",0,NA,NA,NA,NA,NA
"112755987-112985987",0,NA,NA,NA,NA,NA
"112755987-112990987",0,NA,NA,NA,NA,NA
"112755987-112995987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112755987-113000987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112755987-113005987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112755987-113010987",0,NA,NA,NA,NA,NA
"112755987-113015987",0,NA,NA,NA,NA,NA
"112755987-113020987",0,NA,NA,NA,NA,NA
"112755987-113025987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112755987-113030987",0,NA,NA,NA,NA,NA
"112755987-113035987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112755987-113040987",0,NA,NA,NA,NA,NA
"112755987-113045987",0,NA,NA,NA,NA,NA
"112755987-113050987",0,NA,NA,NA,NA,NA
"112755987-113055987",0,NA,NA,NA,NA,NA
"112755987-113060987",0,NA,NA,NA,NA,NA
"112755987-113065987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112755987-113070987",0,NA,NA,NA,NA,NA
"112755987-113075987",0,NA,NA,NA,NA,NA
"112755987-113080987",0,NA,NA,NA,NA,NA
"112755987-113085987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112755987-113090987",0,NA,NA,NA,NA,NA
"112755987-113095987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112755987-113100987",0,NA,NA,NA,NA,NA
"112755987-113105987",0,NA,NA,NA,NA,NA
"112755987-113110987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112755987-113115987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112755987-113120987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112755987-113125987",0,NA,NA,NA,NA,NA
"112755987-113130987",0,NA,NA,NA,NA,NA
"112755987-113135987",0,NA,NA,NA,NA,NA
"112755987-113140987",1,0,2.37315904673056,0,1,NA
"112755987-113145987",0,NA,NA,NA,NA,NA
"112755987-113150987",0,NA,NA,NA,NA,NA
"112755987-113155987",0,NA,NA,NA,NA,NA
"112755987-113160987",0,NA,NA,NA,NA,NA
"112755987-113165987",0,NA,NA,NA,NA,NA
"112755987-113170987",0,NA,NA,NA,NA,NA
"112755987-113175987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112755987-113180987",0,NA,NA,NA,NA,NA
"112755987-113185987",0,NA,NA,NA,NA,NA
"112755987-113190987",0,NA,NA,NA,NA,NA
"112755987-113195987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112760987-112740987",2,1,2.49915197620668,0.400135729847788,0.689056548993229,NA
"112760987-112745987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112760987-112805987",2,1,2.49915197620668,0.400135729847788,0.689056548993229,NA
"112760987-112815987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"112760987-112820987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112760987-112835987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112760987-112840987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112760987-112845987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112760987-112850987",1,0,2.37315904673056,0,1,NA
"112760987-112855987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112760987-112860987",2,1,2.78967616960906,0.358464545417161,0.719995696030497,NA
"112760987-112865987",0,NA,NA,NA,NA,NA
"112760987-112870987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112760987-112880987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112760987-112885987",0,NA,NA,NA,NA,NA
"112760987-112890987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112760987-112895987",0,NA,NA,NA,NA,NA
"112760987-112900987",0,NA,NA,NA,NA,NA
"112760987-112905987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112760987-112910987",1,0,2.37315904673056,0,1,NA
"112760987-112915987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112760987-112920987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112760987-112925987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112760987-112930987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112760987-112935987",0,NA,NA,NA,NA,NA
"112760987-112940987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112760987-112945987",0,NA,NA,NA,NA,NA
"112760987-112950987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112760987-112955987",1,0,2.37315904673056,0,1,NA
"112760987-112960987",0,NA,NA,NA,NA,NA
"112760987-112965987",0,NA,NA,NA,NA,NA
"112760987-112970987",0,NA,NA,NA,NA,NA
"112760987-112975987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112760987-112980987",0,NA,NA,NA,NA,NA
"112760987-112985987",0,NA,NA,NA,NA,NA
"112760987-112990987",1,0,2.20047837175745,0,1,NA
"112760987-112995987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112760987-113000987",0,NA,NA,NA,NA,NA
"112760987-113005987",0,NA,NA,NA,NA,NA
"112760987-113010987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112760987-113015987",0,NA,NA,NA,NA,NA
"112760987-113020987",0,NA,NA,NA,NA,NA
"112760987-113025987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112760987-113030987",1,0,2.37315904673056,0,1,NA
"112760987-113035987",0,NA,NA,NA,NA,NA
"112760987-113040987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112760987-113045987",0,NA,NA,NA,NA,NA
"112760987-113050987",0,NA,NA,NA,NA,NA
"112760987-113055987",0,NA,NA,NA,NA,NA
"112760987-113060987",0,NA,NA,NA,NA,NA
"112760987-113065987",0,NA,NA,NA,NA,NA
"112760987-113070987",0,NA,NA,NA,NA,NA
"112760987-113075987",0,NA,NA,NA,NA,NA
"112760987-113080987",0,NA,NA,NA,NA,NA
"112760987-113085987",0,NA,NA,NA,NA,NA
"112760987-113090987",0,NA,NA,NA,NA,NA
"112760987-113095987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112760987-113100987",0,NA,NA,NA,NA,NA
"112760987-113105987",0,NA,NA,NA,NA,NA
"112760987-113110987",0,NA,NA,NA,NA,NA
"112760987-113115987",0,NA,NA,NA,NA,NA
"112760987-113120987",0,NA,NA,NA,NA,NA
"112760987-113125987",0,NA,NA,NA,NA,NA
"112760987-113130987",0,NA,NA,NA,NA,NA
"112760987-113135987",0,NA,NA,NA,NA,NA
"112760987-113140987",0,NA,NA,NA,NA,NA
"112760987-113145987",1,0,2.37315904673056,0,1,NA
"112760987-113150987",1,0,2.37315904673056,0,1,NA
"112760987-113155987",0,NA,NA,NA,NA,NA
"112760987-113160987",0,NA,NA,NA,NA,NA
"112760987-113165987",0,NA,NA,NA,NA,NA
"112760987-113170987",0,NA,NA,NA,NA,NA
"112760987-113175987",0,NA,NA,NA,NA,NA
"112760987-113180987",0,NA,NA,NA,NA,NA
"112760987-113185987",0,NA,NA,NA,NA,NA
"112760987-113190987",0,NA,NA,NA,NA,NA
"112760987-113195987",0,NA,NA,NA,NA,NA
"112765987-112735987",2,1,2.51782469524219,0.397168238872885,0.691243401815098,NA
"112765987-112740987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112765987-112745987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112765987-112785987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112765987-112805987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112765987-112815987",1,0,2.37315904673056,0,1,NA
"112765987-112820987",1,0,2.20047837175745,0,1,NA
"112765987-112830987",1,0,2.37315904673056,0,1,NA
"112765987-112840987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112765987-112845987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112765987-112850987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112765987-112855987",1.5,0.584962500721156,2.36083059881389,0.247778261182758,0.804305975597783,NA
"112765987-112860987",1,0,2.37315904673056,0,1,NA
"112765987-112865987",1,0,2.37315904673056,0,1,NA
"112765987-112870987",1,0,2.20047837175745,0,1,NA
"112765987-112880987",1,0,2.37315904673056,0,1,NA
"112765987-112885987",1,0,2.20047837175745,0,1,NA
"112765987-112895987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112765987-112900987",0,NA,NA,NA,NA,NA
"112765987-112905987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112765987-112910987",0,NA,NA,NA,NA,NA
"112765987-112915987",0,NA,NA,NA,NA,NA
"112765987-112920987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
"112765987-112925987",0,NA,NA,NA,NA,NA
"112765987-112930987",1.5,0.584962500721156,2.59560782631777,0.225366287923013,0.821694335406535,NA
"112765987-112935987",0.5,-1,2.30484172213719,-0.43386927197445,0.664383374684624,NA
